sales_id,sale_date,mr_id,doctor_id,product_id,units_sold,revenue,territory
5790,2025-03-25,41,76,17,49,21680.54,Hyderabad
5791,2025-09-02,70,171,13,33,11294.25,Chennai
5792,2024-09-03,45,2,44,36,13234.68,Delhi
5793,2025-10-13,11,273,33,3,795.36,Pune
5794,2025-09-24,29,258,5,18,7801.02,Mumbai
5795,2024-10-10,73,53,44,56,20587.28,Pune
5796,2024-06-28,69,453,11,16,1964.32,Hyderabad
5797,2025-08-12,41,73,29,56,25635.12,Hyderabad
5798,2026-02-25,83,9,39,6,943.14,Bangalore
5799,2025-04-26,84,204,34,33,10899.57,Delhi
5800,2026-03-22,42,300,8,11,3479.85,Delhi
5801,2024-07-15,34,265,47,32,14480.0,Hyderabad
5802,2025-02-08,67,489,7,49,21816.76,Pune
5803,2025-04-21,10,224,10,36,7391.88,Delhi
5804,2024-10-04,54,133,7,3,1335.72,Mumbai
5805,2024-11-21,77,56,25,2,746.62,Chennai
5806,2025-12-23,79,238,24,5,586.4,Pune
5807,2024-07-14,83,184,48,4,416.96,Pune
5808,2026-01-06,94,13,16,66,27032.28,Mumbai
5809,2025-12-11,14,150,50,7,3198.37,Hyderabad
5810,2024-12-13,39,488,49,12,4954.56,Chennai
5811,2025-03-31,63,258,12,33,13371.93,Hyderabad
5812,2024-11-06,6,239,38,80,4594.4,Hyderabad
5813,2025-08-21,5,57,32,35,11349.1,Hyderabad
5814,2025-08-19,21,284,49,52,21469.76,Hyderabad
5815,2025-12-27,19,316,26,47,12690.0,Pune
5816,2024-07-17,38,426,12,14,5672.94,Hyderabad
5817,2025-04-19,10,477,50,70,31983.7,Hyderabad
5818,2024-12-06,57,458,18,54,19260.18,Delhi
5819,2025-03-23,58,380,50,11,5026.01,Bangalore
5820,2026-02-06,79,345,42,23,2492.97,Bangalore
5821,2025-05-28,16,129,12,5,2026.05,Mumbai
5822,2024-11-13,92,394,20,37,5965.88,Mumbai
5823,2025-01-17,6,452,34,30,9908.7,Pune
5824,2024-06-22,74,406,46,53,18900.86,Hyderabad
5825,2025-03-28,17,260,30,20,7059.6,Chennai
5826,2024-06-26,71,88,18,14,4993.38,Pune
5827,2024-06-17,3,437,5,24,10401.36,Mumbai
5828,2025-06-10,6,369,17,80,35396.8,Hyderabad
5829,2025-03-15,78,289,9,1,60.17,Pune
5830,2026-03-11,89,324,1,11,989.45,Bangalore
5831,2025-06-29,69,328,8,41,12970.35,Delhi
5832,2024-09-17,56,396,44,4,1470.52,Delhi
5833,2025-05-21,32,423,6,3,807.48,Pune
5834,2025-11-30,11,205,18,4,1426.68,Chennai
5835,2024-08-07,77,71,33,4,1060.48,Mumbai
5836,2024-07-16,28,472,10,7,1437.31,Chennai
5837,2026-05-29,9,95,41,41,2127.08,Chennai
5838,2026-03-01,30,278,35,5,1687.15,Mumbai
5839,2025-05-02,49,188,49,27,11147.76,Chennai
5840,2024-12-01,81,452,8,6,1898.1,Mumbai
5841,2025-01-30,94,187,14,48,9773.76,Chennai
5842,2024-11-17,85,63,38,11,631.73,Pune
5843,2025-06-10,39,259,8,57,18031.95,Mumbai
5844,2025-12-25,78,95,18,1,356.67,Delhi
5845,2026-03-28,60,89,26,26,7020.0,Delhi
5846,2024-12-22,11,489,48,3,312.72,Chennai
5847,2026-02-26,71,454,20,1,161.24,Pune
5848,2025-09-14,46,62,24,27,3166.56,Chennai
5849,2025-09-22,77,350,31,2,907.98,Bangalore
5850,2024-07-30,58,451,15,3,271.02,Pune
5851,2024-11-20,29,107,15,11,993.74,Bangalore
5852,2025-12-11,21,29,2,26,5996.38,Bangalore
5853,2025-09-20,31,322,14,9,1832.58,Pune
5854,2025-05-29,18,125,9,36,2166.12,Bangalore
5855,2024-07-01,46,320,37,35,13295.45,Bangalore
5856,2025-02-21,5,475,46,30,10698.6,Mumbai
5857,2025-01-11,1,442,21,16,6084.32,Chennai
5858,2024-09-05,35,342,12,6,2431.26,Pune
5859,2024-11-16,75,371,4,65,4941.3,Mumbai
5860,2025-01-05,39,394,37,20,7597.4,Chennai
5861,2025-05-28,9,391,28,16,2792.32,Mumbai
5862,2024-11-02,83,32,12,12,4862.52,Delhi
5863,2026-01-06,59,147,23,26,8995.48,Mumbai
5864,2025-06-14,29,412,47,21,9502.5,Delhi
5865,2026-03-15,11,187,19,2,376.14,Chennai
5866,2025-10-13,4,33,19,48,9027.36,Hyderabad
5867,2025-08-13,59,331,14,13,2647.06,Chennai
5868,2025-10-23,95,336,33,14,3711.68,Delhi
5869,2025-09-05,36,278,40,6,2854.68,Chennai
5870,2025-06-04,72,495,34,20,6605.8,Mumbai
5871,2024-11-03,80,500,8,55,17399.25,Pune
5872,2024-12-31,61,126,43,7,2944.06,Pune
5873,2024-09-30,77,339,34,5,1651.45,Mumbai
5874,2025-10-25,28,353,44,30,11028.9,Hyderabad
5875,2024-10-17,78,180,40,4,1903.12,Pune
5876,2025-08-17,96,180,7,5,2226.2,Bangalore
5877,2024-08-09,39,307,20,6,967.44,Delhi
5878,2025-10-27,81,373,5,9,3900.51,Hyderabad
5879,2025-06-22,20,217,11,33,4051.41,Bangalore
5880,2024-09-10,11,330,43,1,420.58,Mumbai
5881,2024-09-11,33,32,31,18,8171.82,Mumbai
5882,2025-03-20,47,244,47,1,452.5,Bangalore
5883,2025-06-07,23,52,19,19,3573.33,Chennai
5884,2026-02-20,32,70,46,3,1069.86,Pune
5885,2024-12-15,72,341,12,18,7293.78,Chennai
5886,2025-12-29,63,55,12,9,3646.89,Hyderabad
5887,2024-06-13,74,10,47,24,10860.0,Chennai
5888,2026-03-09,39,311,38,35,2010.05,Hyderabad
5889,2024-07-05,10,476,23,42,14531.16,Pune
5890,2024-08-13,90,407,50,23,10508.93,Pune
5891,2026-01-03,5,48,39,18,2829.42,Mumbai
5892,2026-06-03,49,31,41,15,778.2,Chennai
5893,2025-01-10,11,24,15,1,90.34,Pune
5894,2026-04-18,84,327,22,19,3242.54,Chennai
5895,2026-01-24,95,211,7,35,15583.4,Chennai
5896,2025-10-26,60,53,50,48,21931.68,Pune
5897,2024-10-29,8,101,31,52,23607.48,Chennai
5898,2024-12-31,58,451,44,8,2941.04,Mumbai
5899,2024-10-17,76,82,23,11,3805.78,Mumbai
5900,2026-05-22,10,451,20,46,7417.04,Hyderabad
5901,2024-12-26,74,131,48,26,2710.24,Hyderabad
5902,2025-02-19,45,457,12,60,24312.6,Bangalore
5903,2026-06-07,71,463,18,18,6420.06,Mumbai
5904,2025-11-21,30,217,47,1,452.5,Delhi
5905,2024-08-15,78,437,46,7,2496.34,Pune
5906,2026-01-22,80,313,32,67,21725.42,Bangalore
5907,2025-04-18,27,478,19,41,7710.87,Hyderabad
5908,2024-11-25,71,241,44,5,1838.15,Pune
5909,2024-11-01,6,266,9,51,3068.67,Chennai
5910,2026-03-15,64,168,40,12,5709.36,Bangalore
5911,2025-12-01,43,442,27,8,1398.88,Pune
5912,2025-12-21,24,111,30,2,705.96,Hyderabad
5913,2025-07-01,22,452,30,10,3529.8,Delhi
5914,2025-08-28,73,240,35,61,20583.23,Hyderabad
5915,2024-06-20,57,388,12,41,16613.61,Delhi
5916,2025-12-20,89,224,12,7,2836.47,Chennai
5917,2025-04-08,59,405,13,46,15743.5,Mumbai
5918,2026-05-08,40,414,50,58,26500.78,Mumbai
5919,2024-08-26,42,83,10,69,14167.77,Hyderabad
5920,2025-02-22,92,67,39,17,2672.23,Delhi
5921,2026-05-26,12,277,30,7,2470.86,Bangalore
5922,2025-01-15,41,182,1,31,2788.45,Mumbai
5923,2025-02-06,47,424,22,3,511.98,Delhi
5924,2025-05-14,69,258,21,22,8365.94,Mumbai
5925,2026-03-02,45,466,49,20,8257.6,Hyderabad
5926,2024-12-14,100,208,7,29,12911.96,Pune
5927,2026-05-09,85,292,5,11,4767.29,Mumbai
5928,2024-09-05,27,450,17,20,8849.2,Chennai
5929,2025-10-05,78,91,42,5,541.95,Pune
5930,2025-10-04,14,133,28,15,2617.8,Delhi
5931,2026-03-17,85,190,29,6,2746.62,Bangalore
5932,2024-10-05,16,252,36,17,2370.65,Pune
5933,2025-01-08,68,423,29,45,20599.65,Hyderabad
5934,2025-10-02,50,313,27,22,3846.92,Chennai
5935,2026-03-27,93,52,44,4,1470.52,Chennai
5936,2025-10-02,77,144,9,3,180.51,Mumbai
5937,2025-03-22,31,330,23,15,5189.7,Hyderabad
5938,2025-08-27,92,165,38,26,1493.18,Bangalore
5939,2025-10-24,13,86,28,10,1745.2,Delhi
5940,2026-05-17,64,245,22,6,1023.96,Delhi
5941,2025-06-20,71,94,46,18,6419.16,Hyderabad
5942,2025-04-30,87,213,5,26,11268.14,Mumbai
5943,2025-05-03,26,436,11,14,1718.78,Chennai
5944,2026-03-19,71,493,48,21,2189.04,Hyderabad
5945,2025-03-24,14,496,28,8,1396.16,Delhi
5946,2026-05-25,29,123,38,22,1263.46,Delhi
5947,2025-11-07,87,301,8,14,4428.9,Chennai
5948,2025-07-17,43,202,16,9,3686.22,Hyderabad
5949,2025-03-26,79,189,8,12,3796.2,Chennai
5950,2025-06-25,64,159,31,7,3177.93,Hyderabad
5951,2024-06-18,20,384,45,11,2438.15,Hyderabad
5952,2024-08-16,60,386,38,14,804.02,Pune
5953,2024-09-02,30,201,36,4,557.8,Delhi
5954,2024-09-05,11,57,33,1,265.12,Hyderabad
5955,2025-07-21,26,263,12,34,13777.14,Pune
5956,2024-09-27,51,241,20,6,967.44,Mumbai
5957,2026-04-22,88,148,33,42,11135.04,Hyderabad
5958,2024-08-24,63,311,32,7,2269.82,Pune
5959,2025-02-22,60,304,10,42,8623.86,Chennai
5960,2026-04-04,82,172,24,56,6567.68,Pune
5961,2025-09-22,60,192,34,55,18165.95,Bangalore
5962,2025-09-20,2,18,41,8,415.04,Bangalore
5963,2025-06-11,27,30,17,34,15043.64,Hyderabad
5964,2024-09-21,98,443,48,61,6358.64,Hyderabad
5965,2025-10-20,63,457,50,14,6396.74,Hyderabad
5966,2025-02-23,70,273,50,86,39294.26,Bangalore
5967,2024-07-11,41,239,38,53,3043.79,Mumbai
5968,2025-12-06,49,180,39,60,9431.4,Mumbai
5969,2026-03-19,81,103,20,10,1612.4,Delhi
5970,2025-01-29,64,341,7,9,4007.16,Bangalore
5971,2025-03-04,67,226,45,45,9974.25,Chennai
5972,2025-03-10,42,107,11,19,2332.63,Pune
5973,2026-01-02,44,370,38,41,2354.63,Pune
5974,2025-01-07,100,267,3,18,7286.76,Delhi
5975,2024-09-16,92,304,23,27,9341.46,Chennai
5976,2024-06-14,87,489,36,9,1255.05,Chennai
5977,2026-06-07,92,92,47,33,14932.5,Delhi
5978,2025-06-16,21,95,24,23,2697.44,Hyderabad
5979,2026-03-31,7,315,39,39,6130.41,Bangalore
5980,2024-09-23,14,353,50,9,4112.19,Hyderabad
5981,2024-06-10,23,498,27,14,2448.04,Delhi
5982,2024-10-31,86,257,22,31,5290.46,Mumbai
5983,2026-02-22,99,395,26,60,16200.0,Hyderabad
5984,2024-09-21,73,141,10,46,9445.18,Mumbai
5985,2025-01-14,28,224,17,16,7079.36,Mumbai
5986,2026-02-04,84,457,2,38,8763.94,Chennai
5987,2025-05-12,45,48,4,46,3496.92,Mumbai
5988,2024-12-26,36,138,28,4,698.08,Hyderabad
5989,2025-10-22,19,115,5,58,25136.62,Mumbai
5990,2024-07-14,99,77,2,60,13837.8,Bangalore
5991,2024-11-07,89,138,33,6,1590.72,Delhi
5992,2024-10-04,82,429,16,14,5734.12,Bangalore
5993,2025-12-01,89,248,43,2,841.16,Delhi
5994,2025-07-04,7,309,14,46,9366.52,Bangalore
5995,2026-02-23,19,249,1,9,809.55,Chennai
5996,2025-02-20,3,301,36,8,1115.6,Mumbai
5997,2025-12-14,68,291,1,35,3148.25,Chennai
5998,2024-08-25,43,169,18,17,6063.39,Chennai
5999,2025-12-24,71,230,34,17,5614.93,Chennai
6000,2025-12-07,33,306,15,12,1084.08,Delhi
6001,2025-02-22,16,138,7,50,22262.0,Bangalore
6002,2024-07-07,47,294,43,4,1682.32,Pune
6003,2025-11-19,2,337,31,32,14527.68,Mumbai
6004,2026-01-11,90,49,46,24,8558.88,Delhi
6005,2024-11-11,77,397,31,4,1815.96,Chennai
6006,2025-09-02,38,198,27,5,874.3,Pune
6007,2025-05-06,93,59,12,2,810.42,Bangalore
6008,2025-09-20,39,474,8,18,5694.3,Bangalore
6009,2024-07-06,57,1,36,62,8645.9,Delhi
6010,2025-03-14,34,363,50,27,12336.57,Chennai
6011,2025-06-16,8,169,49,36,14863.68,Chennai
6012,2025-11-13,41,30,31,18,8171.82,Pune
6013,2025-11-27,64,475,6,8,2153.28,Hyderabad
6014,2026-01-10,26,26,13,19,6502.75,Pune
6015,2024-10-03,28,102,31,20,9079.8,Bangalore
6016,2024-10-01,31,144,15,14,1264.76,Mumbai
6017,2025-02-06,15,54,21,72,27379.44,Delhi
6018,2025-01-13,81,495,37,7,2659.09,Pune
6019,2025-07-17,68,29,14,31,6312.22,Chennai
6020,2026-05-22,73,415,15,7,632.38,Pune
6021,2025-09-24,17,124,27,5,874.3,Bangalore
6022,2025-06-30,9,348,7,39,17364.36,Bangalore
6023,2025-12-28,29,447,21,19,7225.13,Chennai
6024,2024-09-17,100,294,33,54,14316.48,Bangalore
6025,2025-02-03,67,128,2,46,10608.98,Bangalore
6026,2024-11-18,64,203,35,2,674.86,Bangalore
6027,2025-04-03,63,462,7,23,10240.52,Chennai
6028,2024-09-15,1,351,3,35,14168.7,Bangalore
6029,2025-01-25,13,50,41,6,311.28,Mumbai
6030,2026-01-28,43,52,8,22,6959.7,Mumbai
6031,2024-10-10,20,221,25,36,13439.16,Chennai
6032,2024-09-25,36,332,35,16,5398.88,Chennai
6033,2025-07-24,31,319,16,12,4914.96,Hyderabad
6034,2024-10-19,94,438,29,34,15564.18,Chennai
6035,2026-06-01,47,487,10,5,1026.65,Mumbai
6036,2025-04-04,35,72,8,15,4745.25,Delhi
6037,2026-05-07,48,286,43,24,10093.92,Bangalore
6038,2025-09-05,30,279,50,2,913.82,Hyderabad
6039,2026-05-13,37,479,22,46,7850.36,Bangalore
6040,2024-08-13,69,343,37,38,14435.06,Delhi
6041,2025-07-27,63,345,35,19,6411.17,Pune
6042,2025-01-14,85,202,50,6,2741.46,Chennai
6043,2025-11-16,66,283,42,16,1734.24,Bangalore
6044,2025-07-05,19,303,15,64,5781.76,Bangalore
6045,2025-11-20,37,335,12,11,4457.31,Mumbai
6046,2024-10-30,36,372,8,16,5061.6,Bangalore
6047,2026-06-04,66,433,16,14,5734.12,Pune
6048,2025-06-30,42,430,43,38,15982.04,Pune
6049,2024-10-18,28,300,36,31,4322.95,Delhi
6050,2025-02-05,4,480,47,16,7240.0,Pune
6051,2026-02-21,86,181,3,15,6072.3,Bangalore
6052,2025-01-12,11,492,15,2,180.68,Delhi
6053,2025-11-10,98,320,39,13,2043.47,Mumbai
6054,2025-12-24,98,163,30,10,3529.8,Hyderabad
6055,2026-05-14,55,34,20,21,3386.04,Bangalore
6056,2025-07-02,84,296,22,7,1194.62,Hyderabad
6057,2025-01-19,90,398,33,35,9279.2,Chennai
6058,2025-04-15,16,150,39,29,4558.51,Hyderabad
6059,2026-01-16,32,356,37,5,1899.35,Bangalore
6060,2024-06-18,78,129,41,7,363.16,Chennai
6061,2025-09-08,13,77,19,13,2444.91,Bangalore
6062,2025-07-17,50,168,37,31,11775.97,Mumbai
6063,2026-01-14,6,280,40,53,25216.34,Chennai
6064,2026-03-04,67,187,21,7,2661.89,Chennai
6065,2026-05-23,78,249,49,1,412.88,Mumbai
6066,2026-01-06,43,189,19,12,2256.84,Pune
6067,2025-09-09,63,423,10,8,1642.64,Pune
6068,2025-04-18,48,176,3,52,21050.64,Mumbai
6069,2026-04-15,51,90,4,16,1216.32,Delhi
6070,2026-04-24,87,311,34,14,4624.06,Hyderabad
6071,2024-11-15,61,286,40,12,5709.36,Bangalore
6072,2026-03-14,15,495,1,40,3598.0,Pune
6073,2025-04-23,45,107,46,56,19970.72,Hyderabad
6074,2025-05-16,6,422,39,56,8802.64,Hyderabad
6075,2025-12-25,81,19,32,5,1621.3,Pune
6076,2025-03-23,22,81,21,11,4182.97,Hyderabad
6077,2024-10-07,59,153,13,34,11636.5,Mumbai
6078,2025-09-07,11,84,29,1,457.77,Mumbai
6079,2024-09-11,55,156,6,11,2960.76,Bangalore
6080,2024-10-11,39,442,50,18,8224.38,Chennai
6081,2026-02-06,89,439,22,6,1023.96,Delhi
6082,2026-05-19,89,151,25,4,1493.24,Mumbai
6083,2025-02-05,90,490,5,49,21236.11,Chennai
6084,2026-05-11,40,300,50,51,23302.41,Chennai
6085,2026-03-08,61,154,7,13,5788.12,Pune
6086,2025-07-08,28,153,48,15,1563.6,Delhi
6087,2025-11-24,56,288,46,8,2852.96,Mumbai
6088,2026-04-28,90,458,33,87,23065.44,Hyderabad
6089,2025-03-10,25,83,35,8,2699.44,Pune
6090,2024-07-21,97,475,11,39,4788.03,Delhi
6091,2025-05-08,39,325,19,46,8651.22,Pune
6092,2025-11-16,73,215,27,14,2448.04,Hyderabad
6093,2025-02-19,3,186,23,30,10379.4,Delhi
6094,2025-01-16,19,38,44,31,11396.53,Delhi
6095,2024-09-06,2,362,10,32,6570.56,Hyderabad
6096,2025-09-08,66,138,33,4,1060.48,Chennai
6097,2026-02-04,58,221,34,5,1651.45,Bangalore
6098,2024-10-18,73,258,28,59,10296.68,Pune
6099,2025-09-22,99,205,29,44,20141.88,Delhi
6100,2024-07-03,4,20,49,57,23534.16,Chennai
6101,2025-05-02,64,348,7,9,4007.16,Hyderabad
6102,2025-06-08,26,91,3,28,11334.96,Chennai
6103,2025-01-12,79,425,45,18,3989.7,Chennai
6104,2026-05-14,31,363,38,4,229.72,Delhi
6105,2025-01-05,85,453,11,12,1473.24,Delhi
6106,2024-07-11,1,29,14,34,6923.08,Pune
6107,2024-07-08,71,89,31,10,4539.9,Pune
6108,2024-10-19,5,342,6,32,8613.12,Delhi
6109,2025-11-29,7,51,27,21,3672.06,Pune
6110,2026-04-20,52,453,39,31,4872.89,Delhi
6111,2026-02-08,32,293,5,4,1733.56,Mumbai
6112,2025-11-01,69,139,20,16,2579.84,Hyderabad
6113,2024-08-30,59,374,13,41,14032.25,Mumbai
6114,2025-02-03,96,93,1,6,539.7,Chennai
6115,2024-10-04,68,154,44,31,11396.53,Pune
6116,2024-10-20,65,57,37,16,6077.92,Chennai
6117,2025-10-12,98,239,20,42,6772.08,Bangalore
6118,2025-07-10,66,59,33,15,3976.8,Chennai
6119,2024-07-11,28,497,45,30,6649.5,Mumbai
6120,2025-10-07,67,29,25,37,13812.47,Delhi
6121,2025-08-02,84,5,38,31,1780.33,Pune
6122,2025-11-13,61,334,23,3,1037.94,Hyderabad
6123,2024-10-30,55,365,24,50,5864.0,Chennai
6124,2024-11-01,65,19,1,13,1169.35,Mumbai
6125,2025-04-17,47,187,16,5,2047.9,Delhi
6126,2024-09-22,80,398,27,75,13114.5,Delhi
6127,2024-09-08,19,490,17,37,16371.02,Chennai
6128,2024-06-17,72,275,25,20,7466.2,Pune
6129,2026-05-24,2,481,40,30,14273.4,Hyderabad
6130,2025-08-26,29,455,10,18,3695.94,Bangalore
6131,2025-01-26,69,472,10,58,11909.14,Bangalore
6132,2026-03-18,90,257,21,14,5323.78,Mumbai
6133,2024-10-21,55,85,39,85,13361.15,Hyderabad
6134,2025-02-24,63,87,16,21,8601.18,Chennai
6135,2026-05-23,48,483,17,24,10619.04,Bangalore
6136,2024-09-02,34,178,40,48,22837.44,Bangalore
6137,2024-09-24,23,109,29,27,12359.79,Delhi
6138,2024-09-19,56,366,28,14,2443.28,Delhi
6139,2024-08-10,13,389,8,5,1581.75,Delhi
6140,2026-04-22,84,1,35,20,6748.6,Chennai
6141,2025-11-28,46,331,19,32,6018.24,Hyderabad
6142,2026-01-29,29,59,2,21,4843.23,Pune
6143,2025-11-04,15,115,21,10,3802.7,Chennai
6144,2025-08-18,53,17,1,37,3328.15,Mumbai
6145,2026-03-28,11,262,33,5,1325.6,Bangalore
6146,2025-11-13,77,469,41,1,51.88,Mumbai
6147,2024-07-13,22,119,43,15,6308.7,Hyderabad
6148,2025-09-09,15,337,17,79,34954.34,Bangalore
6149,2025-04-14,11,171,36,3,418.35,Chennai
6150,2026-01-08,57,454,13,45,15401.25,Chennai
6151,2025-08-09,64,106,6,5,1345.8,Pune
6152,2025-04-29,33,320,1,14,1259.3,Pune
6153,2025-03-17,91,419,48,27,2814.48,Pune
6154,2026-01-17,6,199,3,7,2833.74,Pune
6155,2025-07-23,33,187,16,6,2457.48,Pune
6156,2025-12-08,30,179,1,4,359.8,Mumbai
6157,2024-07-15,45,358,30,9,3176.82,Chennai
6158,2025-04-01,60,397,32,28,9079.28,Hyderabad
6159,2024-06-17,12,110,47,12,5430.0,Chennai
6160,2025-09-18,18,219,40,32,15224.96,Delhi
6161,2025-05-12,24,104,32,1,324.26,Bangalore
6162,2025-07-18,52,222,29,23,10528.71,Delhi
6163,2026-05-27,24,215,7,5,2226.2,Pune
6164,2025-05-26,34,253,22,37,6314.42,Delhi
6165,2024-09-02,64,367,35,3,1012.29,Chennai
6166,2024-12-20,5,431,39,29,4558.51,Mumbai
6167,2025-06-12,73,78,16,84,34404.72,Bangalore
6168,2025-07-16,94,354,12,22,8914.62,Mumbai
6169,2025-05-30,77,10,46,1,356.62,Pune
6170,2025-01-14,87,126,28,11,1919.72,Mumbai
6171,2025-05-13,74,417,14,46,9366.52,Bangalore
6172,2024-07-27,43,381,4,9,684.18,Chennai
6173,2025-03-21,66,302,7,14,6233.36,Delhi
6174,2026-03-02,43,200,42,3,325.17,Pune
6175,2024-06-09,92,171,34,16,5284.64,Delhi
6176,2024-11-04,82,360,29,70,32043.9,Bangalore
6177,2025-10-20,97,428,39,48,7545.12,Chennai
6178,2024-12-28,35,126,39,45,7073.55,Bangalore
6179,2025-09-09,44,124,22,68,11604.88,Hyderabad
6180,2024-08-13,39,80,17,69,30529.74,Mumbai
6181,2025-09-22,67,357,44,24,8823.12,Delhi
6182,2026-05-16,21,86,13,75,25668.75,Delhi
6183,2024-06-27,4,326,38,9,516.87,Pune
6184,2024-07-18,92,54,2,44,10147.72,Hyderabad
6185,2025-06-15,77,76,16,3,1228.74,Bangalore
6186,2025-12-11,51,24,7,16,7123.84,Delhi
6187,2026-05-12,49,94,43,20,8411.6,Bangalore
6188,2025-04-21,95,227,9,6,361.02,Bangalore
6189,2024-10-17,27,88,14,21,4276.02,Hyderabad
6190,2026-06-04,66,200,1,11,989.45,Pune
6191,2024-11-28,89,263,5,4,1733.56,Bangalore
6192,2024-09-28,14,385,38,8,459.44,Chennai
6193,2024-10-12,8,354,1,19,1709.05,Delhi
6194,2026-02-25,93,217,41,4,207.52,Hyderabad
6195,2025-07-07,92,96,17,20,8849.2,Mumbai
6196,2026-03-22,88,310,28,15,2617.8,Chennai
6197,2025-04-03,78,383,42,6,650.34,Pune
6198,2025-12-17,77,122,6,2,538.32,Bangalore
6199,2026-03-06,98,154,30,35,12354.3,Delhi
6200,2024-12-14,28,135,9,30,1805.1,Chennai
6201,2025-10-06,35,263,7,41,18254.84,Hyderabad
6202,2024-12-16,38,280,30,1,352.98,Mumbai
6203,2025-01-18,72,91,15,8,722.72,Bangalore
6204,2024-08-02,50,97,39,86,13518.34,Bangalore
6205,2025-01-18,55,106,43,23,9673.34,Pune
6206,2024-06-15,73,116,9,8,481.36,Chennai
6207,2024-11-12,85,55,6,14,3768.24,Delhi
6208,2026-03-19,19,268,2,60,13837.8,Chennai
6209,2025-11-29,67,187,3,76,30766.32,Hyderabad
6210,2025-02-22,49,128,30,46,16237.08,Bangalore
6211,2026-04-20,8,126,29,35,16021.95,Hyderabad
6212,2026-01-03,18,483,8,33,10439.55,Chennai
6213,2024-12-30,95,349,33,37,9809.44,Pune
6214,2025-09-24,24,223,20,9,1451.16,Hyderabad
6215,2025-12-08,36,291,24,5,586.4,Pune
6216,2024-09-22,49,160,37,33,12535.71,Pune
6217,2024-07-31,53,452,40,25,11894.5,Chennai
6218,2025-05-21,96,309,45,3,664.95,Chennai
6219,2025-06-25,40,404,12,32,12966.72,Pune
6220,2025-02-12,88,136,25,10,3733.1,Chennai
6221,2025-10-20,28,120,27,13,2273.18,Pune
6222,2025-03-20,28,245,7,5,2226.2,Bangalore
6223,2025-12-12,95,150,13,42,14374.5,Hyderabad
6224,2025-10-17,40,212,20,82,13221.68,Bangalore
6225,2025-05-16,34,467,13,35,11978.75,Delhi
6226,2025-09-07,26,469,16,61,24984.38,Mumbai
6227,2024-08-29,41,466,46,12,4279.44,Mumbai
6228,2024-08-20,8,388,50,35,15991.85,Chennai
6229,2024-06-29,23,461,16,17,6962.86,Bangalore
6230,2026-01-11,11,162,42,4,433.56,Delhi
6231,2024-07-27,85,243,20,5,806.2,Mumbai
6232,2026-01-02,43,215,50,23,10508.93,Hyderabad
6233,2025-02-28,38,73,10,3,615.99,Mumbai
6234,2025-09-17,65,299,21,8,3042.16,Delhi
6235,2024-12-23,93,39,47,1,452.5,Hyderabad
6236,2025-01-11,86,321,35,7,2362.01,Delhi
6237,2025-01-31,32,350,40,4,1903.12,Bangalore
6238,2025-08-28,14,159,36,13,1812.85,Delhi
6239,2026-04-26,80,391,29,89,40741.53,Hyderabad
6240,2025-12-03,23,208,11,34,4174.18,Hyderabad
6241,2025-04-29,1,395,37,55,20892.85,Chennai
6242,2026-01-27,77,9,41,5,259.4,Mumbai
6243,2026-04-11,49,395,23,53,18336.94,Bangalore
6244,2025-11-20,96,254,25,3,1119.93,Hyderabad
6245,2026-05-05,51,110,32,19,6160.94,Chennai
6246,2024-10-13,89,124,22,1,170.66,Mumbai
6247,2024-07-08,22,327,43,6,2523.48,Chennai
6248,2026-04-29,75,355,11,34,4174.18,Bangalore
6249,2025-04-23,78,277,4,2,152.04,Mumbai
6250,2025-03-03,29,388,15,5,451.7,Chennai
6251,2025-07-21,88,327,26,31,8370.0,Bangalore
6252,2024-08-03,97,7,31,26,11803.74,Chennai
6253,2024-12-27,33,256,23,6,2075.88,Mumbai
6254,2024-12-01,74,7,48,12,1250.88,Chennai
6255,2024-10-24,54,138,49,5,2064.4,Mumbai
6256,2025-10-02,42,292,41,19,985.72,Mumbai
6257,2024-09-30,36,201,18,7,2496.69,Chennai
6258,2025-05-10,88,408,35,10,3374.3,Pune
6259,2025-06-29,13,499,5,18,7801.02,Pune
6260,2026-04-13,98,162,28,48,8376.96,Bangalore
6261,2025-02-02,5,429,14,24,4886.88,Bangalore
6262,2024-12-08,54,264,38,2,114.86,Bangalore
6263,2025-03-18,20,14,40,37,17603.86,Mumbai
6264,2024-08-20,57,249,29,42,19226.34,Pune
6265,2025-09-25,36,414,46,5,1783.1,Hyderabad
6266,2025-08-12,56,221,18,13,4636.71,Delhi
6267,2026-02-26,75,218,25,81,30238.11,Mumbai
6268,2025-01-15,29,150,38,3,172.29,Pune
6269,2026-04-29,90,23,41,78,4046.64,Hyderabad
6270,2025-03-05,49,44,26,59,15930.0,Bangalore
6271,2026-03-21,33,400,43,21,8832.18,Mumbai
6272,2025-02-14,70,52,41,70,3631.6,Delhi
6273,2025-03-06,78,197,47,3,1357.5,Mumbai
6274,2026-03-17,93,63,41,2,103.76,Chennai
6275,2025-09-04,86,156,45,16,3546.4,Mumbai
6276,2024-11-21,24,318,44,9,3308.67,Chennai
6277,2025-01-30,4,315,33,70,18558.4,Hyderabad
6278,2025-10-18,40,92,26,36,9720.0,Bangalore
6279,2024-12-31,59,340,21,17,6464.59,Delhi
6280,2026-01-26,74,153,13,4,1369.0,Chennai
6281,2025-02-23,18,316,4,4,304.08,Mumbai
